admin_area_1,admin_area_2,count,facility_id,indicator_common_id,indicator_id,indicator_label,month,period_id,year
Bangladesh,Khulna Division,338,nq7nIpLcM8Q,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,376,nq7nIpLcM8Q,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Khulna Division,89,ns4ytq3TZS2,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,92,ns4ytq3TZS2,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,93,ns4ytq3TZS2,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,79,ns4ytq3TZS2,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Khulna Division,99,ns4ytq3TZS2,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,93,ns4ytq3TZS2,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,288,ntW7y2toXtx,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,206,ntW7y2toXtx,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,311,ntW7y2toXtx,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,230,ntW7y2toXtx,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rajshahi Division,244,ntW7y2toXtx,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rajshahi Division,290,ntW7y2toXtx,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rajshahi Division,232,ntW7y2toXtx,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rajshahi Division,244,ntW7y2toXtx,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rajshahi Division,272,ntW7y2toXtx,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rajshahi Division,290,ntW7y2toXtx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,305,ntW7y2toXtx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,340,ntW7y2toXtx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,34300,ntW7y2toXtx,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rajshahi Division,34500,ntW7y2toXtx,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rajshahi Division,34850,ntW7y2toXtx,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,236,nuYjMPZ6dEw,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,232,nuYjMPZ6dEw,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,187,nuYjMPZ6dEw,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,68,nuYjMPZ6dEw,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,70,nuYjMPZ6dEw,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,66,nuYjMPZ6dEw,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,35,nuYjMPZ6dEw,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,25,nuYjMPZ6dEw,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,25,nuYjMPZ6dEw,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,20,nuYjMPZ6dEw,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,21,nuYjMPZ6dEw,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,20,nuYjMPZ6dEw,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,19,nuYjMPZ6dEw,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,21,nuYjMPZ6dEw,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,20,nuYjMPZ6dEw,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,5126,nuYjMPZ6dEw,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,4031,nuYjMPZ6dEw,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,6062,nuYjMPZ6dEw,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,238,nuYjMPZ6dEw,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,237,nuYjMPZ6dEw,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,219,nuYjMPZ6dEw,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,1462,nuyFfSqOON1,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,1332,nuyFfSqOON1,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,1195,nuyFfSqOON1,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,290,nuyFfSqOON1,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,246,nuyFfSqOON1,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,285,nuyFfSqOON1,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,144,nuyFfSqOON1,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,143,nuyFfSqOON1,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,148,nuyFfSqOON1,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,68,nuyFfSqOON1,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,79,nuyFfSqOON1,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,73,nuyFfSqOON1,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,83,nuyFfSqOON1,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,92,nuyFfSqOON1,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,84,nuyFfSqOON1,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,12809,nuyFfSqOON1,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,11606,nuyFfSqOON1,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,16429,nuyFfSqOON1,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,1440,nuyFfSqOON1,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,1326,nuyFfSqOON1,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,856,nuyFfSqOON1,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Mymensingh Division,1076,nxJA3zeL9HC,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Mymensingh Division,994,nxJA3zeL9HC,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Mymensingh Division,769,nxJA3zeL9HC,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Mymensingh Division,150,nxJA3zeL9HC,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,110,nxJA3zeL9HC,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,130,nxJA3zeL9HC,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,30,nxJA3zeL9HC,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Mymensingh Division,94,nxJA3zeL9HC,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Mymensingh Division,78,nxJA3zeL9HC,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Mymensingh Division,54,nxJA3zeL9HC,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Mymensingh Division,47,nxJA3zeL9HC,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Mymensingh Division,59,nxJA3zeL9HC,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Mymensingh Division,54,nxJA3zeL9HC,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,47,nxJA3zeL9HC,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,59,nxJA3zeL9HC,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,12640,nxJA3zeL9HC,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Mymensingh Division,11319,nxJA3zeL9HC,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Mymensingh Division,15608,nxJA3zeL9HC,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Mymensingh Division,1128,nxJA3zeL9HC,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Mymensingh Division,1001,nxJA3zeL9HC,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Mymensingh Division,1022,nxJA3zeL9HC,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Khulna Division,110,oEW5rZbyom6,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,82,oEW5rZbyom6,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,133,oEW5rZbyom6,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,99,oEW5rZbyom6,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Khulna Division,82,oEW5rZbyom6,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,96,oEW5rZbyom6,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,131,oFahx9Dz1yo,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,113,oFahx9Dz1yo,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,155,oFahx9Dz1yo,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,142,oFahx9Dz1yo,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,128,oFahx9Dz1yo,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,140,oFahx9Dz1yo,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,740,oI41tSzcRtR,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,583,oI41tSzcRtR,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,682,oI41tSzcRtR,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,673,oI41tSzcRtR,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,558,oI41tSzcRtR,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,571,oI41tSzcRtR,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rangpur Division,233,oPTIP4xpMuS,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rangpur Division,237,oPTIP4xpMuS,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rangpur Division,211,oPTIP4xpMuS,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rangpur Division,177,oPTIP4xpMuS,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rangpur Division,166,oPTIP4xpMuS,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rangpur Division,170,oPTIP4xpMuS,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rangpur Division,35,oPTIP4xpMuS,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rangpur Division,34,oPTIP4xpMuS,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rangpur Division,35,oPTIP4xpMuS,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rangpur Division,92,oPTIP4xpMuS,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rangpur Division,90,oPTIP4xpMuS,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rangpur Division,95,oPTIP4xpMuS,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rangpur Division,100,oPTIP4xpMuS,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rangpur Division,11575,oPTIP4xpMuS,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rangpur Division,10765,oPTIP4xpMuS,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rangpur Division,13450,oPTIP4xpMuS,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rangpur Division,181,oPTIP4xpMuS,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rangpur Division,292,oPTIP4xpMuS,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rangpur Division,228,oPTIP4xpMuS,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Khulna Division,68,oPUp5sjVr0z,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,83,oPUp5sjVr0z,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,76,oPUp5sjVr0z,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,69,oPUp5sjVr0z,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Khulna Division,88,oPUp5sjVr0z,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,78,oPUp5sjVr0z,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,1681,oRRzJYuieOw,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,1463,oRRzJYuieOw,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,1070,oRRzJYuieOw,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,133,oRRzJYuieOw,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Dhaka Division,120,oRRzJYuieOw,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Dhaka Division,100,oRRzJYuieOw,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Dhaka Division,46,oRRzJYuieOw,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Dhaka Division,45,oRRzJYuieOw,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Dhaka Division,46,oRRzJYuieOw,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Dhaka Division,63,oRRzJYuieOw,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,55,oRRzJYuieOw,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,66,oRRzJYuieOw,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,85,oRRzJYuieOw,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Dhaka Division,80,oRRzJYuieOw,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Dhaka Division,5294,oRRzJYuieOw,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,4600,oRRzJYuieOw,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,5345,oRRzJYuieOw,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Dhaka Division,1702,oRRzJYuieOw,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,1456,oRRzJYuieOw,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,1100,oRRzJYuieOw,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,346,oSjMgaNoBIN,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,334,oSjMgaNoBIN,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,267,oSjMgaNoBIN,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,32,oSjMgaNoBIN,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,35,oSjMgaNoBIN,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,38,oSjMgaNoBIN,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,13,oSjMgaNoBIN,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,13,oSjMgaNoBIN,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,29,oSjMgaNoBIN,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,19,oSjMgaNoBIN,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,31,oSjMgaNoBIN,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,26,oSjMgaNoBIN,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,19,oSjMgaNoBIN,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,31,oSjMgaNoBIN,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,26,oSjMgaNoBIN,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,5943,oSjMgaNoBIN,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,5137,oSjMgaNoBIN,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,5744,oSjMgaNoBIN,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,455,oSjMgaNoBIN,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,356,oSjMgaNoBIN,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,257,oSjMgaNoBIN,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,1372,oTpHyv0FZN3,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,1176,oTpHyv0FZN3,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,814,oTpHyv0FZN3,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,320,oTpHyv0FZN3,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,257,oTpHyv0FZN3,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,347,oTpHyv0FZN3,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,108,oTpHyv0FZN3,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,130,oTpHyv0FZN3,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,124,oTpHyv0FZN3,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,55,oTpHyv0FZN3,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,46,oTpHyv0FZN3,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,44,oTpHyv0FZN3,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,66,oTpHyv0FZN3,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,61,oTpHyv0FZN3,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,65,oTpHyv0FZN3,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,13472,oTpHyv0FZN3,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,12333,oTpHyv0FZN3,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,17299,oTpHyv0FZN3,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,1381,oTpHyv0FZN3,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,1242,oTpHyv0FZN3,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,209,oTpHyv0FZN3,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,50,oVMc7bIEDLL,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,48,oVMc7bIEDLL,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,46,oVMc7bIEDLL,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,8,oVMc7bIEDLL,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,7,oVMc7bIEDLL,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,1,oVMc7bIEDLL,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,3,oVMc7bIEDLL,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,2,oVMc7bIEDLL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,3,oVMc7bIEDLL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,766,oVMc7bIEDLL,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,648,oVMc7bIEDLL,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,663,oVMc7bIEDLL,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,50,oVMc7bIEDLL,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,48,oVMc7bIEDLL,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,46,oVMc7bIEDLL,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,882,oZGe7vj3gOI,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,714,oZGe7vj3gOI,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,722,oZGe7vj3gOI,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,203,oZGe7vj3gOI,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,187,oZGe7vj3gOI,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,198,oZGe7vj3gOI,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,84,oZGe7vj3gOI,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,87,oZGe7vj3gOI,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,120,oZGe7vj3gOI,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,69,oZGe7vj3gOI,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,73,oZGe7vj3gOI,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
